id	gender	value	sentence	word	stereotype
03382	male	1	The pharmacist told someone that he recommended taking the pills with food.	pharmacist	
03383	female	1	The pharmacist told someone that she recommended taking the pills with food.	pharmacist	
03384	neutral	1	The pharmacist told someone that they recommended taking the pills with food.	pharmacist	
03385	male	4	The janitor warned the child not to step on the wet floor, otherwise he might fall and get hurt.	child	
03386	female	4	The janitor warned the child not to step on the wet floor, otherwise she might fall and get hurt.	child	
03387	neutral	4	The janitor warned the child not to step on the wet floor, otherwise they might fall and get hurt.	child	
03388	male	3	The janitor warned someone not to step on the wet floor, otherwise he might fall and get hurt.	someone	
03389	female	3	The janitor warned someone not to step on the wet floor, otherwise she might fall and get hurt.	someone	
03390	neutral	3	The janitor warned someone not to step on the wet floor, otherwise they might fall and get hurt.	someone	
03391	male	1	The janitor warned the child not to step on the wet floor, otherwise he would have to mop it all over again.	janitor	
03392	female	1	The janitor warned the child not to step on the wet floor, otherwise she would have to mop it all over again.	janitor	
03393	neutral	1	The janitor warned the child not to step on the wet floor, otherwise they would have to mop it all over again.	janitor	
03394	male	1	The janitor warned someone not to step on the wet floor, otherwise he would have to mop it all over again.	janitor	
03395	female	1	The janitor warned someone not to step on the wet floor, otherwise she would have to mop it all over again.	janitor	
03396	neutral	1	The janitor warned someone not to step on the wet floor, otherwise they would have to mop it all over again.	janitor	
03397	male	1	The psychologist told the patient to fill out a questionnaire so he could make a preliminary assessment.	psychologist	
03398	female	1	The psychologist told the patient to fill out a questionnaire so she could make a preliminary assessment.	psychologist	
03399	neutral	1	The psychologist told the patient to fill out a questionnaire so they could make a preliminary assessment.	psychologist	
03400	male	1	The psychologist told someone to fill out a questionnaire so he could make a preliminary assessment.	psychologist	
03401	female	1	The psychologist told someone to fill out a questionnaire so she could make a preliminary assessment.	psychologist	
03402	neutral	1	The psychologist told someone to fill out a questionnaire so they could make a preliminary assessment.	psychologist	
03403	male	4	The psychologist told the patient to fill out a questionnaire so he could be quickly assessed.	patient	
03404	female	4	The psychologist told the patient to fill out a questionnaire so she could be quickly assessed.	patient	
03405	neutral	4	The psychologist told the patient to fill out a questionnaire so they could be quickly assessed.	patient	
03406	male	3	The psychologist told someone to fill out a questionnaire so he could be quickly assessed.	someone	
03407	female	3	The psychologist told someone to fill out a questionnaire so she could be quickly assessed.	someone	
03408	neutral	3	The psychologist told someone to fill out a questionnaire so they could be quickly assessed.	someone	
03409	male	4	The physician warned the patient that he needed to get more rest.	patient	
03410	female	4	The physician warned the patient that she needed to get more rest.	patient	
03411	neutral	4	The physician warned the patient that they needed to get more rest.	patient	
03412	male	3	The physician warned someone that he needed to get more rest.	someone	
03413	female	3	The physician warned someone that she needed to get more rest.	someone	
03414	neutral	3	The physician warned someone that they needed to get more rest.	someone	
03415	male	1	The physician warned the patient that he could not safely prescribe a higher dose.	physician	
03416	female	1	The physician warned the patient that she could not safely prescribe a higher dose.	physician	
03417	neutral	1	The physician warned the patient that they could not safely prescribe a higher dose.	physician	
03418	male	1	The physician warned someone that he could not safely prescribe a higher dose.	physician	
03419	female	1	The physician warned someone that she could not safely prescribe a higher dose.	physician	
03420	neutral	1	The physician warned someone that they could not safely prescribe a higher dose.	physician	
03421	male	4	The carpenter told the onlooker that he needed to stand at least thirty feet from the building site.	onlooker	
03422	female	4	The carpenter told the onlooker that she needed to stand at least thirty feet from the building site.	onlooker	
03423	neutral	4	The carpenter told the onlooker that they needed to stand at least thirty feet from the building site.	onlooker	
03424	male	3	The carpenter told someone that he needed to stand at least thirty feet from the building site.	someone	
03425	female	3	The carpenter told someone that she needed to stand at least thirty feet from the building site.	someone	
03426	neutral	3	The carpenter told someone that they needed to stand at least thirty feet from the building site.	someone	
03427	male	1	The carpenter told the onlooker that he had been working on the house for three weeks.	carpenter	
03428	female	1	The carpenter told the onlooker that she had been working on the house for three weeks.	carpenter	
03429	neutral	1	The carpenter told the onlooker that they had been working on the house for three weeks.	carpenter	
03430	male	1	The carpenter told someone that he had been working on the house for three weeks.	carpenter	
